,uuid,timestamp,gps_lat,gps_lon,gps_alt,file_size,width,height,s3_path,url
172345,2d8fed6e839ed40ee44d2cf5903d92d1efec46d9,2018-09-27 15:23:48,33.8887555555556,-78.7437666666667,656.0,3461233.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9096/615123/ChrisPet_6228d2fd-1246-4582-900e-c7c25dbdab4a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615123/ChrisPet_6228d2fd-1246-4582-900e-c7c25dbdab4a.jpg
172402,e9071a2935092074cc740e5f13e9deade8e693fd,2017-09-14 17:06:48,26.445963333333303,-81.7210266666667,357.0,6931023.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9074/613734/ALW_3879_eb9f8449-63d2-4dec-8d2c-7d147fab7783.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613734/ALW_3879_eb9f8449-63d2-4dec-8d2c-7d147fab7783.jpg
174870,fa76356385e9f6109b72d18d3bd6c9c9d5cd9e48,2018-09-28 15:50:26,33.3709283333333,-79.3142,364.0,6245636.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9096/615125/MarkBail_528affa2-60d5-4673-8e5c-371fe066e2a0.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615125/MarkBail_528affa2-60d5-4673-8e5c-371fe066e2a0.jpg
176093,ee48e0cd325a10e3e87b7a03aa83dcda191ab3e8,2018-09-28 15:26:16,33.8455383333333,-79.2368883333333,555.0,6399195.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9096/615125/MarkBail_b9fad2e5-2785-4675-89a5-f82a2caee758.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615125/MarkBail_b9fad2e5-2785-4675-89a5-f82a2caee758.jpg
177160,614ba21a7a5e23a908ff850b450110949a610a4f,2018-09-28 10:50:48,33.635058333333305,-79.11023611111109,812.0,3475147.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9096/615126/SteveBla_18ff6aa8-6b01-45e9-abc8-0f62ffff5e8e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615126/SteveBla_18ff6aa8-6b01-45e9-abc8-0f62ffff5e8e.jpg
178133,0f3dac28797ff712d34013e074b845b3c3daddc6,2018-09-28 10:15:54,33.6938305555556,-79.2143916666667,787.0,3517666.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9096/615126/SteveBla_45dcd073-6874-4302-8a60-f211e4a1e66b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615126/SteveBla_45dcd073-6874-4302-8a60-f211e4a1e66b.jpg
178888,e91a681906c42c1529bd0009d8985a9599b8b4dc,2018-09-28 10:42:57,33.7733861111111,-79.2913277777778,790.0,3499811.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9096/615126/SteveBla_6082a2c1-4140-433c-9d1d-605f8a183069.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615126/SteveBla_6082a2c1-4140-433c-9d1d-605f8a183069.jpg
179382,5d0ebb09c29f7a28617e6877d189d8344238e346,2017-09-02 16:41:55,29.5952783333333,-95.7820233333333,361.0,12741389.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613586/DSC_0874_fc07cfa2-987f-45fa-a466-f35887c81e5a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613586/DSC_0874_fc07cfa2-987f-45fa-a466-f35887c81e5a.jpg
180380,04848d3339fc359ff8df92e49228145e1c883d4e,2018-09-28 10:09:03,33.5329277777778,-79.1908861111111,814.0,3488539.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9096/615126/SteveBla_a6fabb94-3a57-436a-b672-43e7ad15d7ad.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615126/SteveBla_a6fabb94-3a57-436a-b672-43e7ad15d7ad.jpg
182942,854917933e98e4fb483a1a18467cccc778741328,2018-09-30 15:39:48,33.674634999999995,-79.1538666666667,428.0,6661169.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9096/615127/TimCooli_2f4959a1-6db1-46a8-9e83-46e283b0d4ed.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615127/TimCooli_2f4959a1-6db1-46a8-9e83-46e283b0d4ed.jpg
185613,2b126492d5aa4a7bdd0cb2773b599571cbc421eb,2018-10-02 10:47:27,33.4667805555556,-79.10504722222221,779.0,3504615.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9096/615129/BrettGro_11e17495-2f73-42ef-95bd-68daf8d46faf.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_11e17495-2f73-42ef-95bd-68daf8d46faf.jpg
186109,ef725de2b84a022227969a71be39c1e8f3dec31c,2018-10-02 10:27:14,33.9371083333333,-79.1609944444445,778.0,3470262.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9096/615129/BrettGro_2ea7bf52-cf1f-4c1d-988d-0ba61a011dc6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_2ea7bf52-cf1f-4c1d-988d-0ba61a011dc6.jpg
186624,7587a167751cc9b98c5fdeebe258757e1c52d0db,2018-10-02 10:52:27,33.3629222222222,-79.2305666666667,779.0,3518327.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9096/615129/BrettGro_498e119c-1f06-41b1-bf71-bdbf3896b3bd.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_498e119c-1f06-41b1-bf71-bdbf3896b3bd.jpg
187159,c58d341bb5e510a687917ba374cdc4197bd53fe9,2018-10-02 10:54:38,33.3504916666667,-79.31011944444441,780.0,3547921.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9096/615129/BrettGro_643b1011-0435-4c14-99da-6d3b49f8bc2d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_643b1011-0435-4c14-99da-6d3b49f8bc2d.jpg
187341,1ac0dfb786e9df9a2f07b6b64f308a23f613d16a,2018-10-02 09:41:46,33.5024638888889,-79.095525,789.0,3470153.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9096/615129/BrettGro_6bdeb782-d931-45a5-941a-9953fb2b5ed5.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_6bdeb782-d931-45a5-941a-9953fb2b5ed5.jpg
189573,4c201c5fdfdeed99f355bfcaf93bf05645c12675,2018-10-02 10:07:21,34.1057027777778,-79.24010277777779,774.0,3501944.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9096/615129/BrettGro_e3e80603-a03c-4307-8443-9bd7f9b8d8f1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_e3e80603-a03c-4307-8443-9bd7f9b8d8f1.jpg
189793,812e2c709fef14ee3925ddcf3d9bdf154aa82ca7,2018-10-02 10:48:27,33.4429083333333,-79.1257916666667,779.0,3487812.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9096/615129/BrettGro_f159858b-ca7e-4d0c-92ef-34cb21f71a62.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_f159858b-ca7e-4d0c-92ef-34cb21f71a62.jpg
191182,5a0a93f5dde3cb4bb9b3269deb4834b2853cb09c,2017-09-04 15:58:04,28.0605783333333,-96.9471516666667,373.0,10754314.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613645/DSC_0123_3b285d24-a365-423f-a6de-f1b4265da6f4.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613645/DSC_0123_3b285d24-a365-423f-a6de-f1b4265da6f4.jpg
193005,96a67410a6e596bb22ec5ad15a95a3df4c10c777,2017-10-10 10:28:35,18.3813716666667,-67.2229666666667,340.0,8122947.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614070/A0093_AP_2e532afc-01b3-4451-bb31-2a12a6117a15.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614070/A0093_AP_2e532afc-01b3-4451-bb31-2a12a6117a15.jpg
193402,3a938ddce6bcedbafd04e34aae4ab7a053f74b76,2018-10-03 13:13:48,33.914361111111106,-78.86012777777779,156.0,3541057.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9096/615132/JoeBell-_15630e19-dab4-4bf2-8868-76c7c6945ec7.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615132/JoeBell-_15630e19-dab4-4bf2-8868-76c7c6945ec7.jpg
193577,0c0e09052b9279f57ec622efd12f04302d71dd7b,2018-10-03 13:35:59,33.616433333333305,-79.08431111111109,87.0,3476548.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9096/615132/JoeBell-_1c878d6d-ed3f-4a94-96d0-a9c8492ff509.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615132/JoeBell-_1c878d6d-ed3f-4a94-96d0-a9c8492ff509.jpg
193590,d746567ab5a58f6fc3d11311def82cba7c25bd3c,2018-10-03 14:03:44,33.636733333333304,-79.0998833333333,149.0,3469529.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9096/615132/JoeBell-_23cf8f36-47cc-42c6-9e2f-3204274faba4.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615132/JoeBell-_23cf8f36-47cc-42c6-9e2f-3204274faba4.jpg
193785,5e1615cde771b0473c2ddbdf81538958eac9b714,2018-10-03 14:08:25,33.7343305555556,-79.0572416666667,154.0,3526427.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9096/615132/JoeBell-_36896e6a-2a73-4e7f-b6c1-24900f9e6e75.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615132/JoeBell-_36896e6a-2a73-4e7f-b6c1-24900f9e6e75.jpg
196955,d0f0bd96b2ac770163d39239c537dd70bd5130a7,2018-10-04 11:02:45,33.3800266666667,-79.2585933333333,435.0,4893146.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9096/615133/DavidBen_5ae446c8-98ee-4f6d-a832-1a887bf55912.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615133/DavidBen_5ae446c8-98ee-4f6d-a832-1a887bf55912.jpg
198188,4de895bd4c7902b2e1beb962df151005d28cdbcc,2017-09-09 15:43:53,29.775553333333303,-95.4836583333333,311.0,15523817.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613802/4ff0abba-24fa-4f85-964d-bf7dc0196b8a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613802/4ff0abba-24fa-4f85-964d-bf7dc0196b8a.jpg
198578,c142567b21c7fe913618a5cac770229b851642d2,2017-10-12 21:11:26,18.435453333333303,-66.4053533333333,351.0,6475549.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614094/A0076_AP_fca2bd22-225a-48b3-910f-ec72f9aa1900.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614094/A0076_AP_fca2bd22-225a-48b3-910f-ec72f9aa1900.jpg
201081,ba7b2cfc73a2da13e3c28c3c43a033ea9ad2639c,2017-10-10 14:22:57,18.293841666666697,-66.73055,674.0,6072587.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9075/614071/A0013_AP_374b9ccf-d2fe-4c55-86e9-4caf500ba4b2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614071/A0013_AP_374b9ccf-d2fe-4c55-86e9-4caf500ba4b2.jpg
210469,afdd86a10d198daf1241700fa055785f2876e653,2017-09-19 08:36:52,28.5491516666667,-81.1997366666667,345.0,10436794.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613865/DSC_1254_943381d5-bf89-433c-8855-41f4aa16c51e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613865/DSC_1254_943381d5-bf89-433c-8855-41f4aa16c51e.jpg
211172,c7e4231cb6a87e0207b10847f6a13d0874ec7ac1,2017-09-10 10:23:49,30.146098333333303,-94.16340833333331,320.0,13147171.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613805/70137f3a-3ecc-40ec-8715-83dd4be5c7c7.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613805/70137f3a-3ecc-40ec-8715-83dd4be5c7c7.jpg
215328,516248469e137baf44b0718fcc1db2757e8d7724,2017-09-15 10:10:33,26.359733333333303,-81.0837283333333,315.0,5014654.0,3696.0,2448.0,s3://ladi/Images/FEMA_CAP/9074/613739/DSC_1366_150bede9-e737-4daa-b2dc-2b01739f018c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613739/DSC_1366_150bede9-e737-4daa-b2dc-2b01739f018c.jpg
217182,65c7d31a38d536281e88b11e84a387a7cc881c3f,2017-09-08 14:03:53,30.06567,-93.7508416666667,377.0,4003734.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613890/DSC_4392_ef278080-e683-47e9-90e8-7d33288c9fff.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613890/DSC_4392_ef278080-e683-47e9-90e8-7d33288c9fff.jpg
220497,9d62b257f0b857c50a402f954e2b5f2bc59f4845,2017-09-05 15:37:32,29.8632066666667,-95.34557833333331,500.0,13896110.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613938/DSC_0990_1e1b0d75-6d41-41c5-9468-dc400032a23f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613938/DSC_0990_1e1b0d75-6d41-41c5-9468-dc400032a23f.jpg
221160,e3b0f128cdc0a01b27429b8f93740377fa444dc2,2017-09-10 16:05:21,29.4465466666667,-95.5177866666667,441.0,8345694.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613824/DSC_1906_31d6da3f-5011-41a4-9ef4-e75e53936676.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613824/DSC_1906_31d6da3f-5011-41a4-9ef4-e75e53936676.jpg
222765,c9364b3ce8ddb503e99d3916e504c5faca2a516b,2017-09-10 11:36:03,30.019968333333303,-94.0424116666667,316.0,9744179.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613806/4e280d2e-5808-47a4-94b3-6c276278bc0c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613806/4e280d2e-5808-47a4-94b3-6c276278bc0c.jpg
223757,ecd1f85087d98e6d4dbe5b2e6cb154e8706603cb,2017-09-15 10:50:37,26.333990000000004,-81.1527566666667,311.0,4972187.0,3696.0,2448.0,s3://ladi/Images/FEMA_CAP/9074/613739/DSC_1606_d934b62f-35db-48e0-be8c-4267bdbbff2d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613739/DSC_1606_d934b62f-35db-48e0-be8c-4267bdbbff2d.jpg
227602,8d2d7377c77600c855fb78b6dc5f26e474d88c56,2017-09-10 09:52:30,29.6403833333333,-95.71350833333331,344.0,12898149.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613823/DSC_7789_d91ae657-e611-4a05-89ab-dc2df5956269.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_7789_d91ae657-e611-4a05-89ab-dc2df5956269.jpg
227930,e1bb1b4874ef49e26e6f39c1808c2bb3a68babf2,2017-09-08 11:40:33,29.4630566666667,-95.2973466666667,294.0,12780375.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613895/DSC_4164_fa4e318e-bb02-4789-a4ce-3d8fd7b4b01d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613895/DSC_4164_fa4e318e-bb02-4789-a4ce-3d8fd7b4b01d.jpg
228264,1b2f7be3561f5842a8eee87acacf82fd9cc0b594,2018-10-12 17:35:00,30.350846666666698,-85.1076983333333,358.0,7521399.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9099/615152/19-1-352_30124d91-cccf-4d20-b7aa-d462fd33762c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615152/19-1-352_30124d91-cccf-4d20-b7aa-d462fd33762c.jpg
230240,3463589ea5ab3119fec614aacbee519f6f6310b7,2017-09-01 21:13:08,30.5623933333333,-93.71929499999999,324.0,8868990.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613547/DSC_1642_448ca971-3c57-4daa-b23a-53d380da91ca.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613547/DSC_1642_448ca971-3c57-4daa-b23a-53d380da91ca.jpg
233367,b0887bac17725c9a2d60ca91f3102dc8c4c9427e,2017-10-02 14:20:22,18.365991666666698,-66.10332,469.0,7296004.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614029/A0070_AP_110b406e-5879-4758-947b-79d647b53b5e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614029/A0070_AP_110b406e-5879-4758-947b-79d647b53b5e.jpg
234556,4f52313188107f02bd93396986ab21d64a2c3e89,2017-09-19 10:44:10,25.127831666666697,-80.3918616666667,346.0,6015540.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613867/DSC_7826_5cd14d74-b62c-4a94-8454-4f924c819588.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613867/DSC_7826_5cd14d74-b62c-4a94-8454-4f924c819588.jpg
237684,e803f01d6ee25b9d6b0086098efb90e9b6990655,2017-09-01 22:58:40,30.250265000000002,-94.21490666666669,354.0,13687429.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613550/DSC_0838_8be3ee2a-f09c-43eb-91e7-601ce6baf916.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613550/DSC_0838_8be3ee2a-f09c-43eb-91e7-601ce6baf916.jpg
238030,bc23f65b4c71e0f08347b309940e366f28e6602f,2017-09-07 09:38:43,30.153856666666698,-93.715795,316.0,14972377.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613939/DSC_0895_12e715a6-7e61-4fb9-85a0-8a45540b3ff9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613939/DSC_0895_12e715a6-7e61-4fb9-85a0-8a45540b3ff9.jpg
240877,325b7ea01e2bbe8284a81aebd1dba53bd1f04bad,2017-10-02 14:57:16,18.121265,-65.5008,470.0,7578687.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614030/A0101_AP_af0074e5-e696-4886-b754-0c982061b93f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614030/A0101_AP_af0074e5-e696-4886-b754-0c982061b93f.jpg
242075,e4805a977a3715d591a74c3ed27cdaae19097f35,2017-10-02 14:49:47,18.118521666666698,-65.4901083333333,438.0,5942801.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614030/A0101_AP_de41d822-4ac8-403e-b8bf-4c4cca64a045.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614030/A0101_AP_de41d822-4ac8-403e-b8bf-4c4cca64a045.jpg
244970,d7faa6fedf0579000c671b42d469fa56acadad29,2017-09-07 11:38:59,29.285628333333303,-94.7777583333333,292.0,6484947.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613947/DSC_3397_c7d2c954-df26-44c5-beb6-c8720a6d3286.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613947/DSC_3397_c7d2c954-df26-44c5-beb6-c8720a6d3286.jpg
248672,2f511fc62505edcd60fe0eb3652635d67813255c,2017-09-10 15:55:51,29.932904999999998,-93.7694383333333,290.0,13531960.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613819/_CAP2601_b5043055-dacc-4066-aaa8-841bd8e5291e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613819/_CAP2601_b5043055-dacc-4066-aaa8-841bd8e5291e.jpg
250317,a5108eb0b7e0f29468de65b185bf4f500b07f2bc,2017-09-07 11:07:01,30.0801583333333,-93.8519816666667,362.0,15388266.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1065_db08e862-4348-4670-90a2-44e5c8777e4f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613940/DSC_1065_db08e862-4348-4670-90a2-44e5c8777e4f.jpg
255360,a949efc7dca806c45637bd4f9a99f6b098ef3546,2017-10-04 11:12:06,17.97019,-66.2080316666667,387.0,7282185.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614042/A0080_AP_48254fbd-7987-471e-90b9-614cea80a2cb.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_48254fbd-7987-471e-90b9-614cea80a2cb.jpg
259603,a6eacd7c95f6bad035ed7220d16e9f92d21aabb0,2017-09-10 09:09:04,29.6485,-94.9248533333333,4.0,12052856.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613829/DSC_9551_811a7eff-2711-4d6d-ae49-8e712a185454.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613829/DSC_9551_811a7eff-2711-4d6d-ae49-8e712a185454.jpg
259922,986025020e700760d75f18f1954afba4a5a2b2dd,2017-09-01 21:23:39,30.713935,-93.6124,327.0,9244752.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613547/DSC_2258_4543fc1f-2b8e-4190-8b6b-d4100d017056.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613547/DSC_2258_4543fc1f-2b8e-4190-8b6b-d4100d017056.jpg
260847,5f9272b71546668ef753e6bc2f1fc70fad7401f4,2017-09-01 21:23:54,30.7196983333333,-93.60969,341.0,9298570.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613547/DSC_2280_4f9deb62-f0a2-45e7-9f7e-582008fc35aa.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613547/DSC_2280_4f9deb62-f0a2-45e7-9f7e-582008fc35aa.jpg
261268,8f8576d944aaef8e2426768766a3e1a4c8270b38,2017-09-20 09:23:42,27.2460683333333,-80.3338,340.0,10156297.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613883/DSC_0737_4a0fcc1e-7c0b-4715-a966-030778bde727.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613883/DSC_0737_4a0fcc1e-7c0b-4715-a966-030778bde727.jpg
264073,dff852e0976a9aeb23de5817b36eca0d06e7c1f6,2017-09-07 09:57:43,29.74478,-95.53607833333331,298.0,5877258.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_4520_3aee3776-c63e-4ba2-8621-cdb2fdd8516b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613941/DSC_4520_3aee3776-c63e-4ba2-8621-cdb2fdd8516b.jpg
264665,8e149cf2579c9c4be85f4763cb963a0fb3dee30e,2017-09-07 10:01:30,29.7537566666667,-95.4573433333333,307.0,5824362.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_4648_617af308-10d8-43c8-8523-2f81bb00726d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613941/DSC_4648_617af308-10d8-43c8-8523-2f81bb00726d.jpg
265085,01343280913f13b5dea92a021f49d1e52e5618ca,2017-10-04 16:00:59,17.9674883333333,-66.2963133333333,405.0,7431894.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614044/A0153_AP_001a9f02-44c3-4fdf-90c5-cafa285e2d28.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_001a9f02-44c3-4fdf-90c5-cafa285e2d28.jpg
276040,746baf7fb5928690fbd75c049f3b4eb5b637671a,2017-09-20 12:57:43,30.014775,-81.3145066666667,263.0,5930732.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9074/613905/DSC_0287_08342907-3131-44e8-b575-a8bed193ee69.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613905/DSC_0287_08342907-3131-44e8-b575-a8bed193ee69.jpg
280764,e7edc4eb23f3b4e677829ff03d9c0559a1c4e087,2017-09-07 12:04:18,29.5713466666667,-94.41216,573.0,8390248.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613947/DSC_4461_8bf2e41c-11bc-49c8-ab56-ebce68e0a369.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613947/DSC_4461_8bf2e41c-11bc-49c8-ab56-ebce68e0a369.jpg
282690,3b25c6aaf409f1291ac4bfa26fa06db66c669d8d,2017-09-20 15:47:20,30.05293,-81.6777433333333,298.0,6072979.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9074/613908/DSC_0598_0dc6e06b-74cc-47bc-a0be-a613cec90955.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613908/DSC_0598_0dc6e06b-74cc-47bc-a0be-a613cec90955.jpg
283119,6aa1ef8bdc1457d480e464e3762a2230d56c4bef,2017-09-20 15:58:17,30.113175,-81.6838566666667,439.0,5808179.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9074/613908/DSC_0699_842330ea-b507-4e17-a587-724e18865412.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613908/DSC_0699_842330ea-b507-4e17-a587-724e18865412.jpg
283435,3300aa7f2dc865361a560b581c81cf4cb58d33e6,2017-09-07 12:14:52,29.4335966666667,-95.14995,304.0,12075984.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613946/DSC_5498_af8dfd5f-f165-400d-b23a-900093be834a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613946/DSC_5498_af8dfd5f-f165-400d-b23a-900093be834a.jpg
284900,f30036bc9c479972aa5a5b2680dd4b7c036682fb,2017-09-10 13:27:33,29.982606666666697,-95.6551083333333,309.0,12668470.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613823/DSC_0632_53aaa798-9fd9-4944-b6b0-11408dfb4e59.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_0632_53aaa798-9fd9-4944-b6b0-11408dfb4e59.jpg
285628,92521dbeb8783ccea55bfb79a7a236e71215326a,2017-09-20 09:42:08,28.127863333333302,-82.324955,343.0,4870591.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613911/DSC_2135_b59d66d6-b73f-4b0c-9eb3-530ce4f39db9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613911/DSC_2135_b59d66d6-b73f-4b0c-9eb3-530ce4f39db9.jpg
